opstina_cyr,rb_xlsx,json_number,status,distance_m,name_similarity,match_mode,xlsx_name,xlsx_address,xlsx_lat,xlsx_lon,xlsx_coord_format,xlsx_gmaps_url,json_id,json_name,json_lat,json_lon,note
ИНОСТРАНСТВО,,79,json_only_uncovered_opstina,,,unmatched,,,,,,,332767,"79. АМБАСАДА РС СТОКХОЛМ - HANTVERKARGATAN 26/III, 112 21 СТОКХОЛМ, ШВЕДСКА",,,
ИНОСТРАНСТВО,,80,json_only_uncovered_opstina,,,unmatched,,,,,,,332768,"80. КУЛТУРНО-СПОРТСКO УДРУЖЕЊЕ „СРБИЈА” МАЛМЕ - YSTADVÄGEN 46, 214 45 МАЛМЕ, ШВЕДСКА",,,
ИНОСТРАНСТВО,,81,json_only_uncovered_opstina,,,unmatched,,,,,,,332769,"81. АМБАСАДА РС МАДРИД - CALLE VELAZQUEZ 3, PISO 2 28001 МАДРИД, ШПАНИЈА",,,
ИРИГ,1,1,confirmed,17.9,1.0,rb_and_name,СКУПШТИНА ОПШТИНЕ - УСЛУЖНИ ЦЕНТАР,"ИРИГ, ВОЈВОДЕ ПУТНИКА БР. 1",45.09974,19.86131,decimal_simple,https://maps.app.goo.gl/PtnwiGg15anT7N9j6,3309,"1. СКУПШТИНА ОПШТИНЕ-УСЛУЖНИ ЦЕНТАР -  ИРИГ,ВОЈВОДЕ ПУТНИКА БР.1",45.0996577,19.8611137,
ИРИГ,2,2,confirmed,18.3,1.0,rb_and_name,СКУПШТИНА ОПШТИНЕ - КАНЦЕЛАРИЈА,"ИРИГ, ВОЈВОДЕ ПУТНИКА БР. 1",45.09972,19.86133,decimal_simple,https://maps.app.goo.gl/PtnwiGg15anT7N9j6,415,"2. СКУПШТИНА ОПШТИНЕ-КАНЦЕЛАРИЈА - ИРИГ,ВОЈВОДЕ ПУТНИКА БР.1",45.0996577,19.8611137,
ИРИГ,3,3,confirmed,32.7,1.0,rb_and_name,"ОШ ""ДОСИТЕЈ ОБРАДОВИЋ"" ИРИГ","ИРИГ, ЗМАЈ ЈОВИНА БР. 59",45.10084,19.8586,decimal_simple,https://maps.app.goo.gl/z5M12pY47daLDF3M7,8000,"3. ОШ""ДОСИТЕЈ ОБРАДОВИЋ"" -  ИРИГ,ЗМАЈ ЈОВИНА БР. 59",45.1006102,19.8588599,
ИРИГ,4,4,confirmed,13.5,1.0,rb_and_name,"ДОМ КУЛТУРЕ ""ДОСИТЕЈ""","ИРИГ, РИБАРСКИ ТРГ БР. 37",45.10105,19.85971,decimal_simple,https://maps.app.goo.gl/DqsMm9pfB2vafiuE9,5832,"4. ДОМ КУЛТУРЕ ""ДОСИТЕЈ"" - ИРИГ,РИБАРСКИ ТРГ БР.37",45.1009996,19.8595529,
ИРИГ,5,5,confirmed,37.8,1.0,rb_and_name,"ОШ ""ДОСИТЕЈ ОБРАДОВИЋ"" РИВИЦА","РИВИЦА, МАРШАЛА ТИТА БР. 31",45.08894,19.83466,decimal_simple,https://maps.app.goo.gl/cfoJnEYBw1ZhtxMB9,7319,"5. ОШ""ДОСИТЕЈ ОБРАДОВИЋ"" - РИВИЦА,МАРШАЛА ТИТА БР.31",45.0892315,19.8344116,
ИРИГ,6,6,coord_conflict,167.1,1.0,rb_and_name,СТАРА МЕСНА КАНЦЕЛАРИЈА ВРДНИК,"ВРДНИК, IX ВОЈВОЂАНСКЕ БРИГАДЕ БР. 91",45.12192,19.79442,decimal_simple,https://maps.app.goo.gl/2bXz57eE2G6RkXy67,7797,"6. СТАРА МЕСНА КАНЦЕЛАРИЈА - ВРДНИК,IX ВОЈВОЂАНСКЕ БРИГАДЕ БР.91",45.1204242,19.7942112,
ИРИГ,7,7,confirmed,21.1,1.0,rb_and_name,ДОМ ПЕНЗИОНЕРА,"ВРДНИК, ФРУШКОГОРСКА БР. 19",45.13053,19.78913,decimal_simple,https://maps.app.goo.gl/wA8KqdCnu7XaQkdd7,8299,"7. ДОМ ПЕНЗИОНЕРА  -  ВРДНИК,ФРУШКОГОРСКА  БР.19",45.1303546,19.7890277,
ИРИГ,8,8,coord_conflict,200.1,1.0,rb_and_name,"ОШ ""МИЛИЦА СТОЈАДИНОВИЋ СРПКИЊА"" - ЗБОРНИЦА","ВРДНИК, БОШКА СРЕМЦА ББ",45.12296,19.78514,decimal_simple,https://maps.app.goo.gl/iU1H4FivkYxHTcrq5,7369,"8. ОШ""МИЛИЦА СТОЈАДИНОВИЋ СРПКИЊА""-ЗБОРНИЦА - ВРДНИК,БОШКА СРЕМЦА Б.Б.",45.1212909,19.7860922,
ИРИГ,9,9,confirmed,7.8,1.0,rb_and_name,"ОШ ""МИЛИЦА СТОЈАДИНОВИЋ СРПКИЊА"" - ЈАЗАК","ЈАЗАК, БРАЋЕ МУНЏИЋ БР. 12",45.10395,19.76647,decimal_simple,https://maps.app.goo.gl/kFQVK3Pep61Lqson9,6308,"9. ОШ""МИЛИЦА СТОЈАДИНОВИЋ СРПКИЊА"" -  ЈАЗАК,БРАЋЕ  МУНЏИЋ  БР.12",45.1038802,19.7664593,
ИРИГ,10,10,confirmed,2.0,1.0,rb_and_name,МЕСНА ЗАЈЕДНИЦА МАЛА РЕМЕТА - ЛОВАЧКИ ДОМ,"МАЛА РЕМЕТА, ПИНКИЈЕВА БР. 39",45.10751,19.74487,decimal_simple,https://maps.app.goo.gl/yXV4CuZcbBrCRdTm7,6009,"10. МЕСНА ЗАЈЕДНИЦА МАЛА РЕМЕТА-ЛОВАЧКИ ДОМ -  МАЛА РЕМЕТА ,ПИНКИЈЕВА  БР.39",45.1075278,19.7448703,
ИРИГ,11,11,confirmed,18.5,1.0,rb_and_name,МЕСНА КАНЦЕЛАРИЈА НЕРАДИН,"НЕРАДИН, МАРШАЛА ТИТА БР. 9",45.11701,19.89645,decimal_simple,https://maps.app.goo.gl/yy4a7X2BEsMuQKkJ8,7741,"11. МЕСНА КАНЦЕЛАРИЈА - НЕРАДИН,МАРШАЛА ТИТА БР.9",45.1171287,19.8962846,
ИРИГ,12,12,confirmed,2.4,1.0,rb_and_name,МЕСНА КАНЦЕЛАРИЈА КРУШЕДОЛ ПРЊАВОР И ГРГЕТЕГ,"КРУШЕДОЛ ПРЊАВОР, ФРУШКОГОРСКА 19",45.1204,19.93667,decimal_simple,https://maps.app.goo.gl/KR4qByheZP8Vhd6r8,5577,"12. МЕСНА КАНЦЕЛАРИЈА КРУШЕДОЛ ПРЊАВОР И ГРГЕТЕГ - КРУШЕДОЛ ПРЊАВОР,ФРУШКОГОРСКА БР.19",45.120408,19.9366979,
ИРИГ,13,13,confirmed,25.2,1.0,rb_and_name,"ОШ ""ДОСИТЕЈ ОБРАДОВИЋ"" - КРУШЕДОЛ СЕЛО И ВЕЛИКА РЕМЕТА","КРУШЕДОЛ СЕЛО, ШКОЛСКА БР. 1",45.11346,19.94493,decimal_simple,https://maps.app.goo.gl/7TCsvnUbDSKk9kHK9,304,"13. ОШ""ДОСИТЕЈ ОБРАДОВИЋ""-КРУШЕДОЛ СЕЛО И ВЕЛИКА РЕМЕТА - КРУШЕДОЛ СЕЛО,ШКОЛСКА БР.1",45.1135834,19.9446611,
ИРИГ,14,14,confirmed,17.2,1.0,rb_and_name,"ОШ ""ДОСИТЕЈ ОБРАДОВИЋ"" - ШАТРИНЦИ И ДОБРОДОЛ","ШАТРИНЦИ, МАРШАЛА ТИТА БР. 23",45.0621,19.92336,decimal_simple,https://maps.app.goo.gl/45AbVezPgLLScT9C6,8239,"14. ОШ""ДОСИТЕЈ ОБРАДОВИЋ""-ШАТРИНЦИ И ДОБРОДОЛ - ШАТРИНЦИ,МАРШАЛА ТИТА БР.23",45.0620631,19.9231471,
ИСТОК,,1,json_only_uncovered_opstina,,,unmatched,,,,,,,332847,"1. ОШ „МЕША СЕЛИМОВИЋ“ – УЧИОНИЦА БР. 1 (ЛЕВО ОД УЛАЗА) - ТУТИН, РИБАРИЋЕ",,,
КЊАЖЕВАЦ,1,1,confirmed,30.3,1.0,rb_and_name,ТЕХНИЧКА ШКОЛА,"КЊАЖЕВАЦ, КАРАЂОРЂЕВА БР. 52",43.565248408851524,22.249170089408675,decimal_simple,https://maps.app.goo.gl/hDfpBD8rUQvdxoxf7,1068,"1. ТЕХНИЧКА ШКОЛА - КЊАЖЕВАЦ, КАРАЂОРЂЕВА БР. 52 ",43.56523,22.2487955,
КЊАЖЕВАЦ,2,2,confirmed,28.5,1.0,rb_and_name,ТЕХНИЧКА ШКОЛА,"КЊАЖЕВАЦ, КАРАЂОРЂЕВА БР. 53",43.56523514590802,22.249148656659553,decimal_simple,https://maps.app.goo.gl/hDfpBD8rUQvdxoxf7,986,"2. ТЕХНИЧКА ШКОЛА - КЊАЖЕВАЦ, КАРАЂОРЂЕВА  БР. 52",43.56523,22.2487955,
КЊАЖЕВАЦ,3,3,confirmed,39.9,1.0,rb_and_name,"ОШ ""ДИМИТРИЈЕ ТОДОРОВИЋ КАПЛАР""","КЊАЖЕВАЦ, ЛОЛЕ РИБАРА БР. 12",43.5672502496102,22.250787145915798,decimal_simple,https://maps.app.goo.gl/EcWsqt6VD67Wcy1B9,4826,"3. ОШ ""ДИМИТРИЈЕ ТОДОРОВИЋ - КАПЛАР"" - КЊАЖЕВАЦ, ЛОЛЕ РИБАРА  БР. 12 ",43.5669173,22.2509703,
КЊАЖЕВАЦ,4,4,confirmed,1.5,1.0,rb_and_name,ГИМНАЗИЈА,"КЊАЖЕВАЦ, КАРАЂОРЂЕВА БР. 16",43.56596892903511,22.25136597499407,decimal_simple,https://maps.app.goo.gl/9DcUiZpR6AmVdeP1A,1933,"4. ГИМНАЗИЈА - КЊАЖЕВАЦ, КАРАЂОРЂЕВА  БР. 16 ",43.5659636,22.2513828,
КЊАЖЕВАЦ,5,5,confirmed,31.9,1.0,rb_and_name,ТЕХНИЧКА ШКОЛА,"КЊАЖЕВАЦ, КАРАЂОРЂЕВА БР. 52",43.5651785168822,22.249185297955123,decimal_simple,https://maps.app.goo.gl/hDfpBD8rUQvdxoxf7,2228,"5. ТЕХНИЧКА ШКОЛА - КЊАЖЕВАЦ, КАРАЂОРЂЕВА  БР. 52 ",43.56523,22.2487955,
КЊАЖЕВАЦ,6,6,confirmed,33.7,1.0,rb_and_name,САЛА СКУПШТИНЕ ОПШТИНЕ (ЗГРАДА МУП-А),"КЊАЖЕВАЦ, ЈОВЕ КУРСУЛЕ БР. 1",43.56641864831462,22.25567436463655,decimal_simple,https://maps.app.goo.gl/dDLjSouoaA2t4qyh6,3375,"6. САЛА СКУПШТИНЕ ОПШТИНЕ (ЗГРАДА МУП-А) - КЊАЖЕВАЦ, ЈОВЕ КУРСУЛЕ БР. 1 ",43.5664502,22.2552582,
КЊАЖЕВАЦ,7,7,confirmed,30.3,1.0,rb_and_name,ЗГРАДА ПОШТЕ,"КЊАЖЕВАЦ, КЕЈ ДИМИТРИЈА ТУЦОВИЋА БР. 1",43.56531112001281,22.254532125157976,decimal_simple,https://maps.app.goo.gl/qanLvHhS4Dsm3Eks9,7723,"7. ЗГРАДА ПОШТЕ - КЊАЖЕВАЦ, КЕЈ ДИМИТРИЈА ТУЦОВИЋА БР. 1 ",43.565579,22.2545994,
КЊАЖЕВАЦ,8,8,confirmed,11.2,1.0,rb_and_name,ЗГРАДА ОПШТИНЕ,"КЊАЖЕВАЦ, МИЛОША ОБИЛИЋА БР. 1",43.56511034844255,22.255622944863575,decimal_simple,https://maps.app.goo.gl/7vhHiWA1PA5YVCMa7,8123,"8. ЗГРАДА ОПШТИНЕ - КЊАЖЕВАЦ, МИЛОША ОБИЛИЋА БР. 1",43.5650385,22.2555249,
КЊАЖЕВАЦ,9,9,confirmed,33.8,1.0,rb_and_name,САЛА СКУПШТИНЕ ОПШТИНЕ (ЗГРАДА МУП-А),"КЊАЖЕВАЦ, ЈОВЕ КУРСУЛЕ БР. 1",43.56637967431117,22.255666542777593,decimal_simple,https://maps.app.goo.gl/dDLjSouoaA2t4qyh6,2014,"9. САЛА СКУПШТИНЕ ОПШТИНЕ (ЗГРАДА МУП-А) - КЊАЖЕВАЦ, ЈОВЕ КУРСУЛЕ БР. 1 ",43.5664502,22.2552582,
КЊАЖЕВАЦ,10,10,confirmed,62.2,1.0,rb_and_name,"ОШ ""ВУК КАРАЏИЋ""","КЊАЖЕВАЦ, ОМЛАДИНСКА БР. 3",43.56843664462206,22.263077302033878,decimal_simple,https://maps.app.goo.gl/P3qE6L7fLWZ2Y8Vk8,8020,"10. ОШ ""ВУК КАРАЏИЋ"" - КЊАЖЕВАЦ, ОМЛАДИНСКА БР. 3",43.5682263,22.2623619,
КЊАЖЕВАЦ,11,11,confirmed,8.8,1.0,rb_and_name,"ДЕЧЈИ ВРТИЋ ""НАША РАДОСТ""","КЊАЖЕВАЦ, ПИОНИРСКА БР. 2",43.567514183001336,22.265344634669034,decimal_simple,https://maps.app.goo.gl/CnmhnMVEVYqSVZo26,4539,"11. ДЕЧЈИ ВРТИЋ ""НАША РАДОСТ"" - КЊАЖЕВАЦ, ПИОНИРСКА БР. 2 ",43.5674873,22.2652417,
КЊАЖЕВАЦ,12,12,confirmed,54.3,1.0,rb_and_name,"ОШ ""ВУК КАРАЏИЋ""","КЊАЖЕВАЦ, ОМЛАДИНСКА БР. 3",43.56840272482806,22.26299085077974,decimal_simple,https://maps.app.goo.gl/P3qE6L7fLWZ2Y8Vk8,8547,"12. ОШ ""ВУК КАРАЏИЋ"" - КЊАЖЕВАЦ, ОМЛАДИНСКА БР. 3",43.5682263,22.2623619,
КЊАЖЕВАЦ,13,13,confirmed,56.7,1.0,rb_and_name,"ОШ ""ВУК КАРАЏИЋ""","КЊАЖЕВАЦ, ОМЛАДИНСКА БР. 3",43.56842583587714,22.263009988982496,decimal_simple,https://maps.app.goo.gl/P3qE6L7fLWZ2Y8Vk8,5031,"13. ОШ ""ВУК КАРАЏИЋ"" - КЊАЖЕВАЦ, ОМЛАДИНСКА БР. 3 ",43.5682263,22.2623619,
КЊАЖЕВАЦ,14,14,confirmed,48.0,1.0,rb_and_name,"ДЕЧЈИ ВРТИЋ ""ЦРВЕНКАПА""","КЊАЖЕВАЦ, КАПЛАРОВА БР. 6",43.56976674736336,22.256814023195627,decimal_simple,https://maps.app.goo.gl/LbY3NDZMWWa71kw67,2395,"14. ДЕЧЈИ ВРТИЋ ""ЦРВЕНКАПА"" - КЊАЖЕВАЦ, КАПЛАРОВА БР. 6 ",43.5695826,22.2573532,
КЊАЖЕВАЦ,15,15,confirmed,40.5,1.0,rb_and_name,ДОМ КУЛТУРЕ,"КЊАЖЕВАЦ, БРАНКА РАДИЧЕВИЋА БР. 1",43.56879042135677,22.255980263405664,decimal_simple,https://maps.app.goo.gl/9VF7vJLkUE266QdE6,2069,"15. ДОМ КУЛТУРЕ  - КЊАЖЕВАЦ, БРАНКА РАДИЧЕВИЋА БР. 1 ",43.5686833,22.2554993,
КЊАЖЕВАЦ,16,16,confirmed,43.1,1.0,rb_and_name,ДОМ КУЛТУРЕ,"КЊАЖЕВАЦ, БРАНКА РАДИЧЕВИЋА БР. 1",43.56880985522883,22.256004403285853,decimal_simple,https://maps.app.goo.gl/9VF7vJLkUE266QdE6,361,"16. ДОМ КУЛТУРЕ - КЊАЖЕВАЦ, БРАНКА РАДИЧЕВИЋА БР. 1 ",43.5686833,22.2554993,
КЊАЖЕВАЦ,17,17,confirmed,47.0,1.0,rb_and_name,ДОМ КУЛТУРЕ,"КЊАЖЕВАЦ, БРАНКА РАДИЧЕВИЋА БР. 1",43.56879819490634,22.256060729672956,decimal_simple,https://maps.app.goo.gl/9VF7vJLkUE266QdE6,4496,"17. ДОМ КУЛТУРЕ - КЊАЖЕВАЦ, БРАНКА РАДИЧЕВИЋА БР. 1",43.5686833,22.2554993,
КЊАЖЕВАЦ,18,18,confirmed,15.3,1.0,rb_and_name,"ОШ ""ДУБРАВА""","КЊАЖЕВАЦ, ИВАНА МИЛУТИНОВИЋА ББ",43.5719480633737,22.271997326116367,decimal_simple,https://maps.app.goo.gl/UwYRcywH5HsEbeY69,2364,"18. ОШ  ""ДУБРАВА""  - КЊАЖЕВАЦ, ИВАНА МИЛУТИНОВИЋА ББ ",43.5718449,22.271871,
КЊАЖЕВАЦ,19,19,confirmed,7.4,1.0,rb_and_name,"ДОМ КУЛТУРЕ ""ДУБРАВА""","КЊАЖЕВАЦ, МИЛЕ ЈУЛИН БР. 44",43.571263691447875,22.26873880791518,decimal_simple,https://maps.app.goo.gl/VqR2pikGLScss4ih6,2111,"19. ДОМ КУЛТУРЕ  - КЊАЖЕВАЦ, МИЛЕ ЈУЛИН  БР. 44",43.5712802,22.2686494,
КЊАЖЕВАЦ,20,20,confirmed,9.6,1.0,rb_and_name,"ДОМ КУЛТУРЕ ""ДУБРАВА""","КЊАЖЕВАЦ, МИЛЕ ЈУЛИН БР. 44",43.57126219125964,22.268766415951287,decimal_simple,https://maps.app.goo.gl/VqR2pikGLScss4ih6,1159,"20. ДОМ КУЛТУРЕ  - КЊАЖЕВАЦ, МИЛЕ ЈУЛИН БР. 44",43.5712802,22.2686494,
КЊАЖЕВАЦ,21,21,xlsx_only_geo,,1.0,rb_and_name,ЗАДРУЖНИ ДОМ,"ГОРЊЕ ЗУНИЧЕ, ГЛАВНА БР. 55",43.59998377737684,22.282882197658964,decimal_simple,https://maps.app.goo.gl/Aya8wby9seEnFW4v7,7347,21. ЗАДРУЖНИ ДОМ - ГОРЊЕ ЗУНИЧЕ ГЛАВНА БР.55,,,
КЊАЖЕВАЦ,22,22,confirmed,23.2,1.0,rb_and_name,ЗАДРУЖНИ ДОМ,"БЕРЧИНОВАЦ, ЛОКВАНСКА ББ",43.5813,22.30003,from_gmaps_shortlink,https://maps.app.goo.gl/7ZX93Ns1S86nTeneA,3227,"22. ЗАДРУЖНИ ДОМ - БЕРЧИНОВАЦ, ЛОКВАНСКА ББ",43.581245,22.3003079,
КЊАЖЕВАЦ,23,23,coord_conflict,545.4,1.0,rb_and_name,ЗАДРУЖНИ ДОМ,"ШТИПИНА, ЗАНАТСКА ББ",43.59736077305125,22.255784401843172,decimal_simple,https://maps.app.goo.gl/NmXmXJiGvu4BnF6c6,6791,"23. ЗАДРУЖНИ ДОМ - ШТИПИНА, ЗАНАТСКА ББ",43.5928687,22.2530658,
КЊАЖЕВАЦ,24,24,coord_conflict,336.6,1.0,rb_and_name,ЗАДРУЖНИ ДОМ,"РАВНА, РАВАНСКА ББ",43.63691550768314,22.251487450959367,decimal_simple,https://maps.app.goo.gl/ccg1RDv4g76H12Yf7,1590,"24. ЗАДРУЖНИ ДОМ  - РАВНА, РАВАНСКА ББ",43.6358183,22.2475896,
КЊАЖЕВАЦ,25,25,confirmed,7.8,1.0,rb_and_name,ЗАДРУЖНИ ДОМ,"КАЛИЧИНА, КАЛИЧИНСКА БР. 160",43.60084092877861,22.225097157682196,decimal_simple,https://maps.app.goo.gl/x1EY8zxN9RxhFZca8,6316,"25. ЗАДРУЖНИ ДОМ  - КАЛИЧИНА, КАЛИЧИНСКА БР.160",43.6007993,22.2250196,
КЊАЖЕВАЦ,26,26,coord_conflict,432.8,1.0,rb_and_name,ЗАДРУЖНИ ДОМ,"ВАЛЕВАЦ, ДРЕЧИНОВАЧКА ББ",43.62259828200933,22.211443937829273,decimal_simple,https://maps.app.goo.gl/3eQdUoXELAksnVk26,6792,"26. ЗАДРУЖНИ ДОМ - ВАЛЕВАЦ, ДРЕЧИНОВАЧКА ББ",43.6245664,22.2068044,
КЊАЖЕВАЦ,27,27,coord_conflict,5328.4,1.0,rb_and_name,ЗАДРУЖНИ ДОМ,"СТОГАЗОВАЦ, ПАВЛОВДАНСКА ББ",43.63343,22.17124,from_gmaps_shortlink,https://maps.app.goo.gl/hZytBGmqQzCGxRN27,8114,"27. ЗАДРУЖНИ ДОМ  - СТОГАЗОВАЦ, ПАВЛОВДАНСКА ББ",43.6015533,22.220662,
КЊАЖЕВАЦ,28,28,confirmed,78.3,1.0,rb_and_name,ЗАДРУЖНИ ДОМ,"ЛЕПЕНА, ЛЕПЕНСКА ББ",43.63701,22.20968,from_gmaps_shortlink,https://maps.app.goo.gl/gSgGGxUxUwoRLPZz6,3312,"28. ЗАДРУЖНИ ДОМ  - ЛЕПЕНА, ЛЕПЕНСКА ББ",43.6363435,22.2099951,
КЊАЖЕВАЦ,29,29,coord_conflict,177.8,1.0,rb_and_name,ЗАДРУЖНИ ДОМ,"БУЧЈЕ, КЊАЖЕВАЧКА ББ",43.68004,22.12685,from_gmaps_shortlink,https://maps.app.goo.gl/6fMiiziKrmHTMfMo9,6899,"29. ЗАДРУЖНИ ДОМ  - БУЧЈЕ, КЊАЖЕВАЧКА ББ",43.6810058,22.1250875,
КЊАЖЕВАЦ,30,30,coord_conflict,4879.7,1.0,rb_and_name,ЗАДРУЖНИ ДОМ,"ЗУБЕТИНАЦ, ЗУБЕТИНАЧКА ББ",43.671639499226096,22.094559450192442,decimal_simple,https://maps.app.goo.gl/ptrvKjsUPz9RMzLm8,6934,"30. ЗАДРУЖНИ ДОМ  - ЗУБЕТИНАЦ, ЗУБЕТИНАЧКА ББ",43.6294355,22.0779397,
КЊАЖЕВАЦ,31,31,confirmed,63.1,1.0,rb_and_name,ШКОЛА,"ВЛАШКО ПОЉЕ, СЛЕМЕН ББ",43.69884,22.07428,from_gmaps_shortlink,https://maps.app.goo.gl/m3Dh5xS13hvxjyen9,3089,"31. ШКОЛА - ВЛАШКО ПОЉЕ, СЛЕМЕН ББ",43.6988767,22.0750635,
КЊАЖЕВАЦ,32,32,confirmed,5.3,1.0,rb_and_name,ЗАДРУЖНИ ДОМ,"ДОЊЕ ЗУНИЧЕ, ТИМОЧКА БР. 2",43.623150238995784,22.276770133590453,decimal_simple,https://maps.app.goo.gl/TzfWpiSExk51YmLo9,75,"32. ЗАДРУЖНИ ДОМ  - ДОЊЕ ЗУНИЧЕ, ТИМОЧКА БР.2",43.6231256,22.2767144,
КЊАЖЕВАЦ,33,33,confirmed,12.5,1.0,rb_and_name,ЗАДРУЖНИ ДОМ,"ЈЕЛАШНИЦА, ЈЕЛАШНИЧКА ДОЊА БР. 74",43.63728982374369,22.294061522885738,decimal_simple,https://maps.app.goo.gl/6DMCM8tQZdpJQa2Q8,6437,"33. ЗАДРУЖНИ ДОМ  - ЈЕЛАШНИЦА, ЈЕЛАШНИЧКА ДОЊА БР.74",43.6371868,22.2939994,
КЊАЖЕВАЦ,34,34,coord_conflict,482.9,1.0,rb_and_name,ЗАДРУЖНИ ДОМ,"ЈАКОВАЦ, ЈАКОВАЧКА ББ",43.66131,22.31306,from_gmaps_shortlink,https://maps.app.goo.gl/uDqfnxBpRFG7mKAQ6,2518,"34. ЗАДРУЖНИ ДОМ  - JAКОВАЦ, ЈАКОВАЧКА ББ",43.6632696,22.3077032,
КЊАЖЕВАЦ,35,35,confirmed,6.1,1.0,rb_and_name,МЕСНА ЗАЈЕДНИЦА,"МИНИЋЕВО, ТРГ СЛОБОДЕ БР. 26",43.68370782844598,22.292210680610342,decimal_simple,https://maps.app.goo.gl/XWCN9W8cepo3jFKD7,1954,"35. МЕСНА ЗАЈЕДНИЦА  - МИНИЋЕВО, ТРГ СЛОБОДЕ БР.26",43.6837499,22.2922594,
КЊАЖЕВАЦ,36,36,coord_conflict,141.5,1.0,rb_and_name,ЗАДРУЖНИ ДОМ,"ДЕБЕЛИЦА, СТЕВАНА СИНЂЕЛИЋА ББ",43.66471,22.25584,from_gmaps_shortlink,https://maps.app.goo.gl/aa4ZM5tPjmeob1Ne9,4131,"36. ЗАДРУЖНИ ДОМ - ДЕБЕЛИЦА, СТЕВАНА СИНЂЕЛИЋА ББ",43.6650671,22.2541514,
КЊАЖЕВАЦ,37,37,coord_conflict,341.7,1.0,rb_and_name,МЕСНА ЗАЈЕДНИЦА,"ТРНОВАЦ, ТИМОЧКА ББ",43.6798,22.26128,from_gmaps_shortlink,https://maps.app.goo.gl/TcjVMT3u9G5d1T9z8,3828,"37. МЕСНА ЗАЈЕДНИЦА  - ТРНОВАЦ, ТИМОЧКА ББ",43.681589,22.2578255,
КЊАЖЕВАЦ,38,38,coord_conflict,596.0,1.0,rb_and_name,МЕСНА ЗАЈЕДНИЦА,"ВИТКОВАЦ, ДОЊО КРАЈСКА ББ",43.67737,22.3082,from_gmaps_shortlink,https://maps.app.goo.gl/874RANwi1FstmZ5z6,7974,"38. МЕСНА ЗАЈЕДНИЦА - ВИТКОВАЦ, ДОЊО КРАЈСКА ББ",43.6788928,22.3010943,
КЊАЖЕВАЦ,39,39,coord_conflict,1298.2,1.0,rb_and_name,ШКОЛА,"ОШЉАНЕ, КЛИСУРСКА ББ",43.65223,22.37534,from_gmaps_shortlink,https://maps.app.goo.gl/4oDt7f2gisSbNqYC8,5700,"39. ШКОЛА - ОШЉАНЕ, КЛИСУРСКА ББ",43.6498595,22.3911389,
КЊАЖЕВАЦ,40,40,coord_conflict,209.1,1.0,rb_and_name,ОСНОВНА ШКОЛА,"ВАСИЉ, СВЕТОГ НИКОЛЕ БР. 37",43.56829,22.1509,from_gmaps_shortlink,https://maps.app.goo.gl/AJodrogixMqc8FZW9,170,"40. ОСНОВНА ШКОЛА - ВАСИЉ, СВЕТОГ НИКОЛЕ БР.37",43.5683745,22.1483073,
КЊАЖЕВАЦ,41,41,coord_conflict,7498.1,1.0,rb_and_name,ЗАДРУЖНИ ДОМ,"ВАСИЉ, ВИШЊИЧКА БР. 48",43.57065523994846,22.155197028847684,decimal_simple,https://maps.app.goo.gl/EEKfXct8fWs7aBeb7,3275,"41. ЗАДРУЖНИ ДОМ  - ВАСИЉ, ВИШЊИЧКА БР.48",43.5351011,22.0761384,
КЊАЖЕВАЦ,42,42,coord_conflict,7097.4,1.0,rb_and_name,ЗАДРУЖНИ ДОМ,"БУЛИНОВАЦ, НЕМАЊИНА БР. 39",43.60399,22.18198,from_gmaps_shortlink,https://maps.app.goo.gl/7nULYLUYN5pzYpGw7,8581,"42. ЗАДРУЖНИ ДОМ  - БУЛИНОВАЦ, НЕМАЊИНА БР.39",43.6670638,22.1954999,
КЊАЖЕВАЦ,43,43,coord_conflict,276.7,1.0,rb_and_name,ЗАДРУЖНИ ДОМ,"ГРЕЗНА, ЂУРЂЕВДАНСКА БР. 68",43.57956,22.19565,from_gmaps_shortlink,https://maps.app.goo.gl/nt6xiT51K2kYj8mc8,8164,"43. ЗАДРУЖНИ ДОМ  - ГРЕЗНА, ЂУРЂЕВДАНСКА БР.68",43.580535,22.1924894,
КЊАЖЕВАЦ,44,44,coord_conflict,14913.9,1.0,rb_and_name,ШКОЛА,"БАЛАНОВАЦ, КЊАЖЕВАЧКА БР. 3",43.58613,22.16736,from_gmaps_shortlink,https://maps.app.goo.gl/XVYFH9poWTD3cTKd7,8508,"44. ШКОЛА  - БАЛАНОВАЦ, КЊАЖЕВАЧКА БР.3",43.6839232,22.2941871,
КЊАЖЕВАЦ,45,45,coord_conflict,252.1,1.0,rb_and_name,ШКОЛА,"ВИНА, КАЛАВАТ ББ",43.61822,22.14524,from_gmaps_shortlink,https://maps.app.goo.gl/VvupVK2tcQb8iNQ67,7615,"45. ШКОЛА  - ВИНА, КАЛАВАТ ББ",43.6181511,22.1483704,
КЊАЖЕВАЦ,46,46,json_only_geo,,1.0,rb_and_name,ЗАДРУЖНИ ДОМ,"СЛАТИНА, ВИНСКА ББ",,,empty,,4160,"46. ЗАДРУЖНИ ДОМ  - СЛАТИНА, ВИНСКА ББ",43.6086152,22.1339878,
